X Y Z sizeX sizeY sizeZ
32 26 4 2 2 1
34 10 4 2 2 1
27 30 4 2 2 1
36 21 4 2 2 1
16 30 4 3 1 1
29 5 4 3 1 1
36 10 4 1 3 1
10 11 4 2 1 1
12 26 4 2 1 1
14 28 4 2 1 1
32 7 4 2 1 1
32 28 4 2 1 1
34 9 4 2 1 1
34 26 4 2 1 1
29 30 4 2 1 1
11 24 4 1 2 1
36 23 4 1 2 1
11 10 4 1 1 1
13 27 4 1 1 1
15 29 4 1 1 1
16 5 4 1 1 1
34 8 4 1 1 1
12 16 5 2 8 1
14 8 5 2 8 1
14 16 5 2 8 1
16 8 5 2 8 1
16 16 5 2 8 1
18 8 5 2 8 1
18 16 5 2 8 1
20 8 5 2 8 1
20 16 5 2 8 1
20 24 5 2 8 1
22 8 5 2 8 1
22 16 5 2 8 1
22 24 5 2 8 1
24 8 5 2 8 1
24 16 5 2 8 1
24 24 5 2 8 1
26 8 5 2 8 1
26 16 5 2 8 1
26 24 5 2 8 1
28 8 5 2 8 1
28 16 5 2 8 1
30 8 5 2 8 1
30 16 5 2 8 1
32 8 5 2 8 1
32 16 5 2 8 1
34 16 5 2 8 1
10 12 5 2 8 1
16 6 5 8 2 1
24 6 5 8 2 1
12 24 5 8 2 1
19 4 5 8 2 1
28 24 5 8 2 1
12 12 5 2 4 1
34 12 5 2 4 1
36 16 5 2 4 1
15 26 5 2 4 1
17 26 5 2 4 1
28 26 5 2 4 1
30 26 5 2 4 1
10 20 5 2 2 1
12 10 5 2 2 1
32 26 5 2 2 1
34 10 5 2 2 1
36 14 5 2 2 1
13 26 5 2 2 1
27 4 5 2 2 1
36 20 5 1 4 1
19 26 5 1 4 1
11 22 5 1 3 1
36 11 5 1 3 1
16 5 5 3 1 1
17 30 5 3 1 1
11 10 5 1 2 1
13 8 5 1 2 1
15 6 5 1 2 1
34 8 5 1 2 1
28 30 5 2 1 1
32 7 5 2 1 1
29 5 5 2 1 1
10 22 5 1 1 1
12 9 5 1 1 1
14 7 5 1 1 1
14 28 5 1 1 1
32 28 5 1 1 1
34 26 5 1 1 1
37 20 5 1 1 1
16 6 6 8 2 1
16 8 6 8 2 1
16 10 6 8 2 1
16 12 6 8 2 1
16 14 6 8 2 1
16 16 6 8 2 1
16 18 6 8 2 1
16 20 6 8 2 1
16 22 6 8 2 1
16 24 6 8 2 1
16 26 6 8 2 1
16 28 6 8 2 1
24 6 6 8 2 1
24 8 6 8 2 1
24 10 6 8 2 1
24 12 6 8 2 1
24 14 6 8 2 1
24 16 6 8 2 1
24 18 6 8 2 1
24 20 6 8 2 1
24 22 6 8 2 1
24 24 6 8 2 1
24 26 6 8 2 1
12 16 6 2 8 1
14 8 6 2 8 1
14 16 6 2 8 1
32 8 6 2 8 1
32 16 6 2 8 1
34 16 6 2 8 1
12 24 6 4 2 1
20 4 6 4 2 1
24 28 6 4 2 1
2 16 6 4 2 1
2 18 6 4 2 1
10 14 6 4 2 1
10 16 6 2 4 1
32 24 6 2 4 1
34 12 6 2 4 1
12 10 6 2 4 1
14 26 6 2 2 1
24 4 6 2 2 1
28 28 6 2 2 1
34 10 6 2 2 1
20 30 6 4 1 1
24 30 6 4 1 1
26 5 6 4 1 1
11 20 6 1 4 1
36 16 6 1 4 1
3 15 6 3 1 1
17 5 6 3 1 1
6 16 6 1 3 1
36 13 6 1 3 1
36 20 6 1 3 1
30 28 6 2 1 1
34 24 6 2 1 1
11 12 6 1 2 1
10 20 6 1 1 1
13 9 6 1 1 1
13 26 6 1 1 1
15 7 6 1 1 1
15 28 6 1 1 1
19 30 6 1 1 1
23 31 6 1 1 1
26 4 6 1 1 1
28 30 6 1 1 1
30 29 6 1 1 1
32 7 6 1 1 1
34 9 6 1 1 1
34 25 6 1 1 1
37 17 6 1 1 1
12 16 7 2 8 1
14 8 7 2 8 1
14 16 7 2 8 1
16 8 7 2 8 1
16 16 7 2 8 1
18 8 7 2 8 1
18 16 7 2 8 1
20 8 7 2 8 1
20 16 7 2 8 1
22 8 7 2 8 1
22 16 7 2 8 1
24 8 7 2 8 1
24 16 7 2 8 1
26 8 7 2 8 1
26 16 7 2 8 1
28 8 7 2 8 1
28 16 7 2 8 1
30 8 7 2 8 1
30 16 7 2 8 1
32 16 7 2 8 1
34 16 7 2 8 1
16 24 7 8 2 1
16 26 7 8 2 1
24 24 7 8 2 1
24 26 7 8 2 1
17 6 7 8 2 1
18 28 7 8 2 1
2 16 7 2 4 1
4 16 7 2 4 1
6 16 7 2 4 1
12 12 7 2 4 1
32 12 7 2 4 1
34 12 7 2 4 1
2 14 7 4 2 1
25 6 7 4 2 1
26 28 7 4 2 1
12 10 7 2 2 1
14 24 7 2 2 1
32 10 7 2 2 1
32 24 7 2 2 1
29 6 7 2 2 1
1 16 7 1 4 1
11 16 7 1 4 1
36 16 7 1 4 1
20 5 7 4 1 1
20 30 7 4 1 1
24 5 7 4 1 1
24 30 7 4 1 1
2 20 7 4 1 1
11 13 7 1 3 1
11 20 7 1 2 1
13 24 7 1 2 1
15 26 7 1 2 1
32 8 7 1 2 1
32 26 7 1 2 1
34 10 7 1 2 1
36 14 7 1 2 1
16 28 7 2 1 1
15 7 7 2 1 1
1 15 7 1 1 1
6 15 7 1 1 1
6 20 7 1 1 1
10 17 7 1 1 1
12 24 7 1 1 1
13 9 7 1 1 1
14 26 7 1 1 1
19 5 7 1 1 1
30 28 7 1 1 1
31 7 7 1 1 1
33 9 7 1 1 1
33 26 7 1 1 1
34 24 7 1 1 1
36 20 7 1 1 1
0 16 8 8 2 1
0 18 8 8 2 1
16 8 8 8 2 1
16 10 8 8 2 1
16 12 8 8 2 1
16 14 8 8 2 1
16 16 8 8 2 1
16 18 8 8 2 1
16 20 8 8 2 1
16 22 8 8 2 1
16 24 8 8 2 1
16 26 8 8 2 1
24 8 8 8 2 1
24 10 8 8 2 1
24 12 8 8 2 1
24 14 8 8 2 1
24 16 8 8 2 1
24 18 8 8 2 1
24 20 8 8 2 1
24 22 8 8 2 1
24 24 8 8 2 1
24 26 8 8 2 1
17 6 8 8 2 1
18 28 8 8 2 1
12 16 8 2 8 1
14 16 8 2 8 1
32 16 8 2 8 1
34 12 8 2 8 1
4 14 8 4 2 1
12 12 8 4 2 1
12 14 8 4 2 1
2 20 8 4 2 1
25 6 8 4 2 1
32 12 8 2 4 1
2 14 8 2 2 1
14 10 8 2 2 1
14 24 8 2 2 1
26 28 8 2 2 1
32 10 8 2 2 1
32 24 8 2 2 1
34 20 8 2 2 1
20 5 8 4 1 1
24 5 8 4 1 1
22 30 8 4 1 1
11 16 8 1 4 1
3 13 8 3 1 1
28 28 8 3 1 1
29 7 8 3 1 1
8 16 8 1 3 1
34 22 8 1 3 1
0 15 8 2 1 1
6 20 8 2 1 1
12 11 8 2 1 1
14 9 8 2 1 1
14 26 8 2 1 1
16 28 8 2 1 1
32 9 8 2 1 1
11 14 8 1 2 1
11 20 8 1 2 1
13 24 8 1 2 1
36 17 8 1 2 1
