X Y Z sizeX sizeY sizeZ
4 7 15 4 1 1
5 28 15 1 3 1
10 8 15 1 3 1
1 7 15 3 1 1
1 10 15 1 2 1
1 16 15 1 2 1
3 22 15 1 2 1
8 7 15 2 1 1
8 25 15 2 1 1
0 10 15 1 1 1
0 30 15 1 1 1
1 25 15 1 1 1
2 29 15 1 1 1
10 30 15 1 1 1
0 8 16 8 2 1
0 10 16 8 2 1
0 26 16 8 2 1
0 28 16 8 2 1
1 12 16 8 2 1
1 14 16 8 2 1
1 16 16 8 2 1
2 18 16 2 8 1
4 18 16 2 8 1
6 18 16 2 8 1
1 30 16 4 2 1
6 30 16 4 2 1
8 8 16 2 4 1
8 25 16 2 4 1
4 7 16 4 1 1
8 20 16 1 4 1
9 12 16 1 4 1
10 8 16 1 4 1
10 26 16 1 4 1
1 7 16 3 1 1
9 16 16 1 3 1
8 7 16 2 1 1
8 29 16 2 1 1
8 18 16 1 2 1
0 30 16 1 1 1
1 18 16 1 1 1
1 25 16 1 1 1
5 30 16 1 1 1
6 6 16 1 1 1
8 24 16 1 1 1
10 30 16 1 1 1
2 8 17 2 8 1
2 16 17 2 8 1
2 24 17 2 8 1
4 8 17 2 8 1
4 16 17 2 8 1
4 24 17 2 8 1
6 8 17 2 8 1
6 16 17 2 8 1
6 24 17 2 8 1
8 8 17 2 8 1
0 8 17 2 4 1
8 16 17 2 4 1
8 28 17 2 4 1
0 26 17 2 4 1
4 6 17 4 2 1
0 14 17 2 2 1
2 6 17 2 2 1
8 20 17 2 2 1
8 26 17 2 2 1
1 16 17 1 4 1
10 8 17 1 4 1
8 22 17 1 4 1
10 26 17 1 4 1
10 14 17 1 3 1
1 12 17 1 2 1
1 20 17 1 2 1
1 30 17 1 2 1
8 6 17 1 2 1
0 30 17 1 1 1
1 7 17 1 1 1
1 25 17 1 1 1
9 7 17 1 1 1
9 25 17 1 1 1
10 30 17 1 1 1
0 8 18 8 2 1
0 10 18 8 2 1
0 14 18 8 2 1
0 26 18 8 2 1
0 28 18 8 2 1
1 12 18 8 2 1
1 16 18 8 2 1
1 18 18 8 2 1
1 20 18 8 2 1
1 22 18 8 2 1
1 24 18 8 2 1
1 30 18 8 2 1
4 6 18 4 2 1
8 8 18 2 4 1
8 26 18 2 4 1
9 13 18 2 4 1
2 6 18 2 2 1
9 20 18 1 4 1
10 8 18 1 4 1
10 26 18 1 4 1
8 7 18 3 1 1
9 17 18 1 3 1
0 7 18 2 1 1
9 30 18 2 1 1
8 14 18 1 2 1
9 24 18 1 2 1
0 13 18 1 1 1
0 16 18 1 1 1
0 30 18 1 1 1
8 6 18 1 1 1
9 12 18 1 1 1
9 31 18 1 1 1
10 17 18 1 1 1
0 8 19 2 8 1
2 8 19 2 8 1
2 16 19 2 8 1
2 24 19 2 8 1
4 8 19 2 8 1
4 16 19 2 8 1
4 24 19 2 8 1
6 8 19 2 8 1
6 16 19 2 8 1
6 24 19 2 8 1
8 8 19 2 8 1
8 16 19 2 8 1
8 24 19 2 8 1
0 25 19 2 4 1
4 6 19 4 2 1
0 16 19 2 2 1
2 6 19 2 2 1
0 29 19 2 2 1
1 20 19 1 4 1
10 8 19 1 4 1
10 12 19 1 4 1
10 16 19 1 4 1
10 25 19 1 4 1
3 5 19 4 1 1
8 7 19 3 1 1
1 18 19 1 2 1
10 29 19 1 2 1
0 7 19 2 1 1
0 18 19 1 1 1
0 20 19 1 1 1
1 24 19 1 1 1
1 31 19 1 1 1
8 6 19 1 1 1
10 20 19 1 1 1
0 8 20 8 2 1
0 10 20 8 2 1
0 12 20 8 2 1
0 14 20 8 2 1
0 16 20 8 2 1
0 18 20 8 2 1
0 20 20 8 2 1
0 22 20 8 2 1
0 24 20 8 2 1
0 26 20 8 2 1
0 28 20 8 2 1
1 6 20 8 2 1
8 8 20 2 8 1
8 16 20 2 8 1
4 30 20 4 2 1
8 24 20 2 4 1
2 30 20 2 2 1
8 28 20 2 2 1
4 5 20 4 1 1
10 8 20 1 4 1
10 12 20 1 4 1
10 16 20 1 4 1
10 20 20 1 4 1
10 24 20 1 4 1
8 30 20 3 1 1
0 30 20 2 1 1
9 7 20 2 1 1
10 28 20 1 2 1
0 7 20 1 1 1
3 5 20 1 1 1
8 31 20 1 1 1
9 6 20 1 1 1
0 8 21 2 8 1
0 16 21 2 8 1
2 8 21 2 8 1
2 16 21 2 8 1
2 24 21 2 8 1
4 8 21 2 8 1
4 16 21 2 8 1
4 24 21 2 8 1
6 8 21 2 8 1
6 16 21 2 8 1
6 24 21 2 8 1
8 8 21 2 8 1
8 16 21 2 8 1
1 6 21 8 2 1
8 24 21 2 4 1
0 25 21 2 4 1
8 28 21 2 2 1
10 8 21 1 4 1
10 12 21 1 4 1
10 16 21 1 4 1
10 20 21 1 4 1
10 24 21 1 4 1
4 5 21 4 1 1
8 30 21 1 2 1
9 6 21 1 2 1
10 28 21 1 2 1
1 29 21 1 2 1
0 7 21 1 1 1
0 29 21 1 1 1
1 24 21 1 1 1
3 5 21 1 1 1
9 30 21 1 1 1
10 7 21 1 1 1
0 8 22 8 2 1
0 10 22 8 2 1
0 12 22 8 2 1
0 14 22 8 2 1
0 16 22 8 2 1
0 18 22 8 2 1
0 20 22 8 2 1
0 26 22 8 2 1
1 6 22 8 2 1
1 22 22 8 2 1
1 24 22 8 2 1
1 28 22 8 2 1
8 8 22 2 8 1
4 30 22 4 2 1
8 16 22 2 4 1
9 25 22 2 4 1
2 30 22 2 2 1
8 20 22 2 2 1
4 5 22 4 1 1
10 8 22 1 4 1
10 12 22 1 4 1
10 16 22 1 4 1
9 22 22 1 3 1
8 30 22 2 1 1
8 26 22 1 2 1
9 6 22 1 2 1
10 20 22 1 2 1
0 7 22 1 1 1
0 25 22 1 1 1
0 28 22 1 1 1
1 30 22 1 1 1
3 5 22 1 1 1
8 31 22 1 1 1
9 29 22 1 1 1
0 8 23 2 8 1
2 8 23 2 8 1
2 16 23 2 8 1
4 8 23 2 8 1
4 16 23 2 8 1
4 24 23 2 8 1
6 8 23 2 8 1
6 16 23 2 8 1
6 24 23 2 8 1
8 8 23 2 8 1
8 16 23 2 8 1
0 16 23 2 4 1
2 24 23 2 4 1
8 24 23 2 4 1
4 6 23 4 2 1
0 26 23 2 2 1
2 6 23 2 2 1
2 28 23 2 2 1
8 28 23 2 2 1
1 20 23 1 4 1
10 8 23 1 4 1
10 12 23 1 4 1
10 16 23 1 4 1
4 5 23 4 1 1
10 25 23 1 3 1
4 32 23 3 1 1
1 24 23 1 2 1
1 28 23 1 2 1
3 30 23 1 2 1
8 6 23 1 2 1
0 20 23 1 1 1
1 7 23 1 1 1
2 30 23 1 1 1
3 5 23 1 1 1
8 30 23 1 1 1
9 7 23 1 1 1
10 20 23 1 1 1
0 10 24 8 2 1
0 12 24 8 2 1
0 14 24 8 2 1
1 7 24 8 2 1
1 16 24 8 2 1
1 18 24 8 2 1
1 20 24 8 2 1
1 22 24 8 2 1
1 24 24 8 2 1
1 26 24 8 2 1
9 10 24 2 8 1
4 28 24 4 2 1
4 30 24 4 2 1
3 5 24 4 2 1
2 28 24 2 2 1
4 32 24 2 2 1
4 9 24 4 1 1
8 12 24 1 4 1
9 20 24 1 4 1
9 24 24 1 4 1
1 9 24 3 1 1
4 4 24 3 1 1
8 9 24 1 3 1
9 7 24 1 3 1
8 28 24 2 1 1
7 6 24 2 1 1
3 30 24 1 2 1
6 32 24 1 2 1
9 18 24 1 2 1
0 16 24 1 1 1
1 28 24 1 1 1
2 6 24 1 1 1
7 5 24 1 1 1
8 29 24 1 1 1
2 8 25 2 8 1
2 16 25 2 8 1
4 8 25 2 8 1
4 16 25 2 8 1
4 24 25 2 8 1
6 8 25 2 8 1
6 16 25 2 8 1
6 24 25 2 8 1
8 8 25 2 8 1
0 12 25 2 4 1
2 24 25 2 4 1
4 4 25 2 4 1
8 16 25 2 4 1
2 6 25 2 2 1
4 32 25 2 2 1
6 6 25 2 2 1
8 20 25 2 2 1
8 26 25 2 2 1
1 8 25 1 4 1
1 16 25 1 4 1
3 28 25 1 4 1
10 12 25 1 4 1
8 22 25 1 4 1
1 25 25 1 3 1
1 20 25 1 2 1
6 4 25 1 2 1
6 32 25 1 2 1
8 6 25 1 2 1
0 11 25 1 1 1
1 7 25 1 1 1
2 28 25 1 1 1
3 5 25 1 1 1
3 32 25 1 1 1
7 5 25 1 1 1
7 32 25 1 1 1
8 28 25 1 1 1
9 7 25 1 1 1
9 25 25 1 1 1
10 11 25 1 1 1
1 7 26 8 2 1
1 9 26 8 2 1
1 11 26 8 2 1
1 13 26 8 2 1
1 15 26 8 2 1
4 24 26 2 8 1
6 24 26 2 8 1
2 17 26 2 8 1
4 4 26 4 2 1
4 18 26 4 2 1
4 20 26 4 2 1
4 22 26 4 2 1
4 32 26 4 2 1
2 26 26 2 2 1
2 5 26 2 2 1
4 6 26 4 1 1
4 17 26 4 1 1
3 28 26 1 4 1
8 20 26 1 4 1
8 24 26 1 4 1
9 8 26 1 4 1
9 12 26 1 4 1
8 17 26 1 3 1
2 25 26 2 1 1
3 32 26 1 2 1
8 5 26 1 2 1
9 7 26 1 1 1
9 16 26 1 1 1
2 8 27 2 8 1
4 8 27 2 8 1
4 16 27 2 8 1
4 24 27 2 8 1
6 8 27 2 8 1
6 16 27 2 8 1
8 8 27 2 8 1
4 4 27 2 4 1
6 4 27 2 4 1
6 24 27 2 4 1
6 30 27 2 4 1
2 6 27 2 2 1
2 16 27 2 2 1
4 32 27 2 2 1
1 8 27 1 4 1
1 12 27 1 4 1
3 20 27 1 4 1
3 24 27 1 4 1
3 30 27 1 4 1
8 5 27 1 3 1
4 3 27 3 1 1
3 4 27 1 2 1
3 18 27 1 2 1
6 28 27 1 2 1
8 16 27 1 2 1
1 7 27 1 1 1
2 5 27 1 1 1
3 28 27 1 1 1
7 28 27 1 1 1
9 7 27 1 1 1
1 6 28 8 2 1
1 8 28 8 2 1
1 10 28 8 2 1
4 25 28 2 8 1
4 4 28 4 2 1
4 12 28 4 2 1
4 14 28 4 2 1
2 12 28 2 4 1
2 4 28 2 2 1
4 2 28 2 2 1
6 26 28 2 2 1
6 30 28 2 2 1
5 21 28 2 2 1
4 16 28 4 1 1
8 12 28 1 4 1
5 17 28 1 4 1
9 6 28 1 4 1
4 33 28 3 1 1
3 30 28 1 3 1
3 26 28 1 3 1
6 3 28 2 1 1
6 28 28 2 1 1
6 32 28 2 1 1
8 4 28 1 2 1
5 23 28 1 2 1
3 3 28 1 1 1
3 16 28 1 1 1
4 19 28 1 1 1
4 21 28 1 1 1
6 2 28 1 1 1
6 19 28 1 1 1
6 25 28 1 1 1
6 29 28 1 1 1
9 10 28 1 1 1
4 8 29 2 8 1
2 4 29 2 8 1
4 25 29 2 8 1
6 2 29 2 8 1
4 4 29 2 4 1
6 28 29 2 4 1
6 10 29 2 4 1
8 5 29 2 4 1
4 2 29 2 2 1
6 26 29 2 2 1
8 9 29 2 2 1
3 28 29 1 4 1
1 5 29 1 4 1
4 1 29 3 1 1
4 33 29 3 1 1
3 2 29 1 2 1
3 12 29 1 2 1
3 26 29 1 2 1
6 14 29 1 2 1
1 9 29 1 2 1
6 32 29 2 1 1
3 32 29 1 1 1
6 25 29 1 1 1
8 4 29 1 1 1
8 11 29 1 1 1
1 5 30 8 2 1
1 7 30 8 2 1
4 25 30 2 8 1
4 2 30 4 2 1
4 10 30 4 2 1
6 28 30 2 4 1
2 10 30 2 2 1
4 0 30 2 2 1
6 26 30 2 2 1
2 3 30 2 2 1
5 12 30 2 2 1
4 4 30 4 1 1
4 9 30 4 1 1
3 28 30 1 4 1
9 5 30 1 4 1
1 9 30 3 1 1
4 33 30 3 1 1
8 9 30 1 3 1
6 1 30 2 1 1
6 32 30 2 1 1
3 12 30 2 1 1
3 26 30 1 2 1
3 1 30 1 2 1
8 3 30 1 2 1
3 32 30 1 1 1
6 0 30 1 1 1
6 25 30 1 1 1
7 12 30 1 1 1
9 9 30 1 1 1
4 0 31 2 8 1
2 3 31 2 8 1
4 25 31 2 8 1
6 1 31 2 8 1
4 8 31 2 4 1
6 28 31 2 4 1
8 5 31 2 4 1
6 10 31 2 2 1
6 26 31 2 2 1
3 28 31 1 4 1
1 5 31 1 4 1
6 9 31 4 1 1
4 12 31 3 1 1
3 26 31 1 2 1
8 10 31 1 2 1
3 1 31 1 2 1
8 3 31 1 2 1
2 11 31 2 1 1
1 9 31 1 1 1
5 33 31 1 1 1
6 0 31 1 1 1
6 25 31 1 1 1
6 32 31 1 1 1
1 4 32 8 2 1
1 6 32 8 2 1
1 8 32 8 2 1
5 25 32 2 8 1
4 2 32 4 2 1
4 10 32 4 2 1
3 27 32 2 4 1
4 0 32 2 2 1
9 4 32 1 4 1
7 27 32 1 4 1
3 1 32 1 3 1
2 10 32 2 1 1
6 1 32 2 1 1
5 12 32 2 1 1
9 8 32 1 2 1
4 31 32 1 2 1
2 3 32 1 1 1
3 11 32 1 1 1
4 26 32 1 1 1
6 0 32 1 1 1
8 3 32 1 1 1
8 10 32 1 1 1
2 3 33 2 8 1
4 1 33 2 8 1
6 2 33 2 8 1
4 28 33 2 4 1
8 4 33 2 4 1
4 10 33 4 2 1
4 26 33 2 2 1
8 8 33 2 2 1
1 4 33 1 4 1
6 28 33 1 4 1
1 8 33 1 2 1
6 26 33 1 2 1
4 9 33 2 1 1
3 2 33 1 1 1
3 11 33 1 1 1
5 0 33 1 1 1
6 1 33 1 1 1
8 3 33 1 1 1
8 10 33 1 1 1
1 5 34 8 2 1
1 7 34 8 2 1
2 3 34 4 2 1
2 9 34 4 2 1
6 3 34 2 2 1
6 9 34 2 2 1
5 27 34 1 4 1
9 5 34 1 4 1
4 2 34 3 1 1
4 11 34 3 1 1
8 3 34 1 2 1
8 9 34 1 2 1
4 29 34 1 1 1
6 29 34 1 1 1
3 3 35 2 8 1
5 3 35 2 8 1
7 4 35 2 4 1
1 6 35 2 2 1
7 8 35 2 2 1
2 4 35 1 2 1
2 8 35 1 2 1
9 6 35 1 2 1
4 2 35 1 1 1
6 2 35 1 1 1
7 3 35 1 1 1
7 10 35 1 1 1
1 6 36 8 2 1
4 4 36 4 2 1
4 8 36 4 2 1
2 8 36 2 2 1
4 3 36 4 1 1
4 10 36 3 1 1
3 3 36 1 3 1
9 6 36 1 2 1
2 5 36 1 1 1
8 5 36 1 1 1
8 8 36 1 1 1
1 5 37 8 2 1
4 8 37 4 2 1
2 7 37 2 2 1
4 4 37 4 1 1
4 7 37 4 1 1
9 5 37 1 3 1
8 7 37 1 2 1
1 7 37 1 1 1
3 4 37 1 1 1
1 6 38 8 2 1
1 5 38 3 1 1
7 5 38 3 1 1
9 6 38 1 2 1
1 5 39 2 2 1
7 5 39 2 2 1
3 5 39 1 2 1
9 5 39 1 2 1
