X Y Z sizeX sizeY sizeZ
4 23 2 2 1 1
4 38 2 2 1 1
8 23 2 2 1 1
10 27 2 2 1 1
12 45 2 2 1 1
14 48 2 2 1 1
18 23 2 2 1 1
20 48 2 2 1 1
22 23 2 2 1 1
24 44 2 2 1 1
15 43 2 2 1 1
3 24 2 1 1 1
3 25 2 1 1 1
3 26 2 1 1 1
3 27 2 1 1 1
3 28 2 1 1 1
3 29 2 1 1 1
3 30 2 1 1 1
3 31 2 1 1 1
3 32 2 1 1 1
3 33 2 1 1 1
3 34 2 1 1 1
3 35 2 1 1 1
5 18 2 1 1 1
5 22 2 1 1 1
5 39 2 1 1 1
5 40 2 1 1 1
10 18 2 1 1 1
11 26 2 1 1 1
12 43 2 1 1 1
12 46 2 1 1 1
13 44 2 1 1 1
15 49 2 1 1 1
16 27 2 1 1 1
16 40 2 1 1 1
19 22 2 1 1 1
21 18 2 1 1 1
21 19 2 1 1 1
23 20 2 1 1 1
23 21 2 1 1 1
23 22 2 1 1 1
23 46 2 1 1 1
24 45 2 1 1 1
26 42 2 1 1 1
27 19 2 1 1 1
27 40 2 1 1 1
28 23 2 1 1 1
28 28 2 1 1 1
28 29 2 1 1 1
28 30 2 1 1 1
28 31 2 1 1 1
28 32 2 1 1 1
28 33 2 1 1 1
28 34 2 1 1 1
28 35 2 1 1 1
28 36 2 1 1 1
4 24 3 2 8 1
4 32 3 2 8 1
6 24 3 2 8 1
6 32 3 2 8 1
8 24 3 2 8 1
8 32 3 2 8 1
10 32 3 2 8 1
12 32 3 2 8 1
12 40 3 2 8 1
14 32 3 2 8 1
14 40 3 2 8 1
16 32 3 2 8 1
16 40 3 2 8 1
18 24 3 2 8 1
18 32 3 2 8 1
18 40 3 2 8 1
20 24 3 2 8 1
20 32 3 2 8 1
20 40 3 2 8 1
22 32 3 2 8 1
24 16 3 2 8 1
24 24 3 2 8 1
24 32 3 2 8 1
26 24 3 2 8 1
26 32 3 2 8 1
19 14 3 2 8 1
6 16 3 2 4 1
8 16 3 2 4 1
8 40 3 2 4 1
10 28 3 2 4 1
10 40 3 2 4 1
12 28 3 2 4 1
14 28 3 2 4 1
16 28 3 2 4 1
22 28 3 2 4 1
22 40 3 2 4 1
24 40 3 2 4 1
26 20 3 2 4 1
17 14 3 2 4 1
6 14 3 2 2 1
6 40 3 2 2 1
8 14 3 2 2 1
10 26 3 2 2 1
12 26 3 2 2 1
14 26 3 2 2 1
14 48 3 2 2 1
16 26 3 2 2 1
16 48 3 2 2 1
18 48 3 2 2 1
22 26 3 2 2 1
22 44 3 2 2 1
17 18 3 2 2 1
3 28 3 1 4 1
3 32 3 1 4 1
5 16 3 1 4 1
21 16 3 1 4 1
23 16 3 1 4 1
28 24 3 1 4 1
28 28 3 1 4 1
28 32 3 1 4 1
10 14 3 1 4 1
16 15 3 1 3 1
11 44 3 1 3 1
22 23 3 1 3 1
23 20 3 1 3 1
26 17 3 1 3 1
26 40 3 1 3 1
3 26 3 1 2 1
3 36 3 1 2 1
5 40 3 1 2 1
7 20 3 1 2 1
7 42 3 1 2 1
13 24 3 1 2 1
21 14 3 1 2 1
22 46 3 1 2 1
24 44 3 1 2 1
4 40 3 1 1 1
5 15 3 1 1 1
5 23 3 1 1 1
6 20 3 1 1 1
6 23 3 1 1 1
6 42 3 1 1 1
7 23 3 1 1 1
8 13 3 1 1 1
8 20 3 1 1 1
8 23 3 1 1 1
9 20 3 1 1 1
10 18 3 1 1 1
10 25 3 1 1 1
11 25 3 1 1 1
12 25 3 1 1 1
13 48 3 1 1 1
14 25 3 1 1 1
15 25 3 1 1 1
16 25 3 1 1 1
18 13 3 1 1 1
18 20 3 1 1 1
18 23 3 1 1 1
19 23 3 1 1 1
20 23 3 1 1 1
20 48 3 1 1 1
21 20 3 1 1 1
21 23 3 1 1 1
21 48 3 1 1 1
23 25 3 1 1 1
23 46 3 1 1 1
25 44 3 1 1 1
27 19 3 1 1 1
27 40 3 1 1 1
28 23 3 1 1 1
28 36 3 1 1 1
8 26 4 8 2 1
8 28 4 8 2 1
8 30 4 8 2 1
8 32 4 8 2 1
8 34 4 8 2 1
8 36 4 8 2 1
8 38 4 8 2 1
8 40 4 8 2 1
8 42 4 8 2 1
16 28 4 8 2 1
16 30 4 8 2 1
16 32 4 8 2 1
16 34 4 8 2 1
16 36 4 8 2 1
16 38 4 8 2 1
16 40 4 8 2 1
16 42 4 8 2 1
16 44 4 8 2 1
9 24 4 8 2 1
11 46 4 8 2 1
4 26 4 4 2 1
4 28 4 4 2 1
4 30 4 4 2 1
4 32 4 4 2 1
4 34 4 4 2 1
4 36 4 4 2 1
4 38 4 4 2 1
4 40 4 4 2 1
12 44 4 4 2 1
16 26 4 4 2 1
16 48 4 4 2 1
24 22 4 4 2 1
24 24 4 4 2 1
24 28 4 4 2 1
24 30 4 4 2 1
24 32 4 4 2 1
24 34 4 4 2 1
24 36 4 4 2 1
24 38 4 4 2 1
5 16 4 4 2 1
5 18 4 4 2 1
17 15 4 4 2 1
17 17 4 4 2 1
17 19 4 4 2 1
19 46 4 4 2 1
25 26 4 4 2 1
2 30 4 2 2 1
