X Y Z sizeX sizeY sizeZ
8 76 11 2 4 1
16 76 11 2 4 1
18 24 11 2 4 1
18 76 11 2 4 1
20 24 11 2 4 1
6 28 11 2 2 1
16 26 11 2 2 1
18 28 11 2 2 1
5 22 11 2 2 1
8 25 11 2 2 1
19 22 11 2 2 1
5 76 11 1 4 1
20 76 11 1 4 1
8 27 11 1 3 1
17 23 11 1 3 1
17 28 11 1 2 1
8 23 11 1 2 1
22 25 11 1 2 1
3 25 11 1 1 1
4 23 11 1 1 1
4 28 11 1 1 1
5 28 11 1 1 1
5 75 11 1 1 1
5 80 11 1 1 1
6 75 11 1 1 1
6 80 11 1 1 1
7 23 11 1 1 1
7 75 11 1 1 1
7 80 11 1 1 1
8 75 11 1 1 1
8 80 11 1 1 1
9 75 11 1 1 1
16 25 11 1 1 1
16 75 11 1 1 1
17 75 11 1 1 1
17 80 11 1 1 1
18 23 11 1 1 1
18 75 11 1 1 1
18 80 11 1 1 1
19 75 11 1 1 1
19 80 11 1 1 1
20 28 11 1 1 1
20 75 11 1 1 1
20 80 11 1 1 1
21 23 11 1 1 1
21 28 11 1 1 1
4 24 12 4 2 1
4 26 12 4 2 1
16 26 12 4 2 1
16 76 12 4 2 1
16 78 12 4 2 1
5 75 12 4 2 1
5 77 12 4 2 1
5 79 12 4 2 1
17 23 12 4 2 1
6 28 12 2 2 1
18 28 12 2 2 1
20 26 12 2 2 1
8 25 12 2 2 1
17 74 12 2 2 1
4 23 12 4 1 1
16 25 12 4 1 1
17 80 12 4 1 1
20 25 12 3 1 1
4 28 12 2 1 1
20 28 12 2 1 1
7 74 12 2 1 1
19 75 12 2 1 1
3 25 12 1 1 1
3 26 12 1 1 1
8 23 12 1 1 1
8 24 12 1 1 1
8 27 12 1 1 1
8 28 12 1 1 1
9 75 12 1 1 1
9 76 12 1 1 1
9 77 12 1 1 1
9 78 12 1 1 1
9 79 12 1 1 1
16 75 12 1 1 1
17 28 12 1 1 1
17 29 12 1 1 1
20 76 12 1 1 1
20 77 12 1 1 1
20 78 12 1 1 1
20 79 12 1 1 1
21 23 12 1 1 1
21 24 12 1 1 1
22 26 12 1 1 1
4 24 13 2 4 1
6 24 13 2 4 1
6 76 13 2 4 1
8 76 13 2 4 1
16 76 13 2 4 1
18 24 13 2 4 1
18 76 13 2 4 1
20 24 13 2 4 1
6 28 13 2 2 1
6 74 13 2 2 1
16 26 13 2 2 1
18 28 13 2 2 1
18 74 13 2 2 1
8 25 13 2 2 1
5 76 13 1 4 1
20 76 13 1 4 1
8 74 13 1 2 1
17 24 13 1 2 1
17 74 13 1 2 1
3 25 13 1 2 1
8 27 13 1 2 1
22 25 13 1 2 1
4 23 13 1 1 1
4 28 13 1 1 1
4 78 13 1 1 1
5 23 13 1 1 1
5 28 13 1 1 1
5 75 13 1 1 1
5 80 13 1 1 1
6 23 13 1 1 1
6 80 13 1 1 1
7 23 13 1 1 1
7 80 13 1 1 1
8 24 13 1 1 1
8 80 13 1 1 1
9 75 13 1 1 1
16 25 13 1 1 1
16 75 13 1 1 1
17 28 13 1 1 1
17 80 13 1 1 1
18 23 13 1 1 1
18 80 13 1 1 1
19 23 13 1 1 1
19 80 13 1 1 1
20 23 13 1 1 1
20 28 13 1 1 1
20 75 13 1 1 1
20 80 13 1 1 1
21 23 13 1 1 1
21 28 13 1 1 1
4 24 14 4 2 1
4 26 14 4 2 1
4 76 14 4 2 1
16 26 14 4 2 1
16 76 14 4 2 1
16 78 14 4 2 1
5 78 14 4 2 1
17 24 14 4 2 1
6 28 14 2 2 1
6 74 14 2 2 1
8 76 14 2 2 1
18 28 14 2 2 1
18 74 14 2 2 1
20 26 14 2 2 1
20 76 14 2 2 1
4 23 14 4 1 1
5 80 14 4 1 1
17 80 14 4 1 1
18 23 14 4 1 1
4 28 14 2 1 1
8 75 14 2 1 1
16 75 14 2 1 1
20 28 14 2 1 1
20 78 14 2 1 1
21 25 14 2 1 1
3 25 14 1 1 1
3 26 14 1 1 1
3 27 14 1 1 1
4 78 14 1 1 1
5 75 14 1 1 1
8 24 14 1 1 1
8 25 14 1 1 1
8 26 14 1 1 1
8 27 14 1 1 1
8 28 14 1 1 1
8 74 14 1 1 1
9 78 14 1 1 1
9 79 14 1 1 1
16 25 14 1 1 1
17 28 14 1 1 1
17 74 14 1 1 1
20 75 14 1 1 1
20 79 14 1 1 1
21 24 14 1 1 1
22 26 14 1 1 1
22 27 14 1 1 1
4 24 15 2 4 1
4 76 15 2 4 1
6 24 15 2 4 1
6 76 15 2 4 1
8 76 15 2 4 1
16 76 15 2 4 1
18 24 15 2 4 1
18 76 15 2 4 1
20 24 15 2 4 1
6 28 15 2 2 1
6 74 15 2 2 1
16 74 15 2 2 1
18 28 15 2 2 1
18 74 15 2 2 1
20 76 15 2 2 1
8 24 15 1 4 1
17 24 15 1 4 1
20 78 15 1 3 1
3 25 15 1 3 1
22 25 15 1 3 1
5 28 15 1 2 1
5 74 15 1 2 1
8 74 15 1 2 1
20 74 15 1 2 1
4 23 15 1 1 1
4 28 15 1 1 1
4 75 15 1 1 1
5 23 15 1 1 1
5 80 15 1 1 1
6 23 15 1 1 1
6 80 15 1 1 1
7 23 15 1 1 1
7 80 15 1 1 1
8 28 15 1 1 1
8 80 15 1 1 1
9 75 15 1 1 1
17 28 15 1 1 1
17 80 15 1 1 1
18 23 15 1 1 1
18 80 15 1 1 1
19 23 15 1 1 1
19 80 15 1 1 1
20 23 15 1 1 1
20 28 15 1 1 1
21 28 15 1 1 1
21 78 15 1 1 1
4 24 16 4 2 1
4 26 16 4 2 1
4 76 16 4 2 1
4 78 16 4 2 1
16 74 16 4 2 1
16 76 16 4 2 1
16 78 16 4 2 1
5 74 16 4 2 1
17 24 16 4 2 1
17 26 16 4 2 1
6 28 16 2 2 1
8 76 16 2 2 1
8 78 16 2 2 1
18 28 16 2 2 1
20 76 16 2 2 1
21 24 16 2 2 1
21 26 16 2 2 1
4 23 16 4 1 1
5 80 16 4 1 1
17 80 16 4 1 1
18 23 16 4 1 1
4 28 16 2 1 1
20 28 16 2 1 1
20 75 16 2 1 1
20 78 16 2 1 1
3 24 16 1 1 1
3 25 16 1 1 1
3 26 16 1 1 1
3 27 16 1 1 1
4 75 16 1 1 1
5 29 16 1 1 1
7 73 16 1 1 1
8 24 16 1 1 1
8 25 16 1 1 1
8 26 16 1 1 1
8 27 16 1 1 1
8 28 16 1 1 1
9 75 16 1 1 1
17 28 16 1 1 1
18 73 16 1 1 1
20 29 16 1 1 1
20 74 16 1 1 1
20 79 16 1 1 1
6 73 17 2 8 1
18 73 17 2 8 1
4 24 17 2 4 1
4 76 17 2 4 1
6 24 17 2 4 1
8 76 17 2 4 1
16 76 17 2 4 1
18 24 17 2 4 1
20 24 17 2 4 1
20 75 17 2 4 1
4 74 17 2 2 1
6 28 17 2 2 1
8 74 17 2 2 1
16 74 17 2 2 1
18 28 17 2 2 1
3 24 17 1 4 1
8 24 17 1 4 1
17 24 17 1 4 1
22 24 17 1 4 1
5 28 17 1 2 1
15 76 17 1 2 1
20 28 17 1 2 1
20 73 17 1 2 1
20 79 17 1 2 1
4 23 17 1 1 1
4 28 17 1 1 1
5 23 17 1 1 1
5 80 17 1 1 1
6 23 17 1 1 1
7 23 17 1 1 1
8 28 17 1 1 1
8 80 17 1 1 1
17 28 17 1 1 1
17 80 17 1 1 1
18 23 17 1 1 1
19 23 17 1 1 1
20 23 17 1 1 1
21 23 17 1 1 1
21 28 17 1 1 1
4 24 18 4 2 1
4 26 18 4 2 1
4 74 18 4 2 1
4 76 18 4 2 1
16 74 18 4 2 1
16 76 18 4 2 1
16 78 18 4 2 1
5 78 18 4 2 1
17 24 18 4 2 1
17 26 18 4 2 1
6 28 18 2 2 1
8 74 18 2 2 1
8 76 18 2 2 1
18 28 18 2 2 1
20 74 18 2 2 1
20 76 18 2 2 1
21 24 18 2 2 1
21 26 18 2 2 1
4 23 18 4 1 1
5 73 18 4 1 1
5 80 18 4 1 1
17 73 18 4 1 1
17 80 18 4 1 1
18 23 18 4 1 1
4 28 18 2 1 1
20 28 18 2 1 1
20 78 18 2 1 1
3 24 18 1 1 1
3 25 18 1 1 1
3 26 18 1 1 1
3 27 18 1 1 1
4 78 18 1 1 1
5 29 18 1 1 1
8 24 18 1 1 1
8 25 18 1 1 1
8 26 18 1 1 1
8 27 18 1 1 1
8 28 18 1 1 1
9 78 18 1 1 1
9 79 18 1 1 1
15 76 18 1 1 1
15 77 18 1 1 1
17 28 18 1 1 1
20 29 18 1 1 1
20 79 18 1 1 1
6 72 19 2 8 1
18 72 19 2 8 1
4 24 19 2 4 1
6 24 19 2 4 1
8 76 19 2 4 1
16 76 19 2 4 1
18 24 19 2 4 1
20 24 19 2 4 1
4 74 19 2 4 1
20 74 19 2 4 1
6 28 19 2 2 1
8 74 19 2 2 1
16 74 19 2 2 1
18 28 19 2 2 1
3 24 19 1 4 1
8 24 19 1 4 1
17 24 19 1 4 1
22 24 19 1 4 1
5 78 19 1 3 1
20 78 19 1 3 1
5 28 19 1 2 1
8 72 19 1 2 1
15 76 19 1 2 1
17 72 19 1 2 1
20 28 19 1 2 1
4 23 19 1 1 1
4 28 19 1 1 1
4 78 19 1 1 1
5 23 19 1 1 1
5 73 19 1 1 1
6 23 19 1 1 1
6 80 19 1 1 1
7 23 19 1 1 1
7 80 19 1 1 1
8 28 19 1 1 1
8 80 19 1 1 1
9 73 19 1 1 1
16 73 19 1 1 1
17 28 19 1 1 1
17 80 19 1 1 1
18 23 19 1 1 1
18 80 19 1 1 1
19 23 19 1 1 1
19 80 19 1 1 1
20 23 19 1 1 1
20 73 19 1 1 1
21 23 19 1 1 1
21 28 19 1 1 1
21 78 19 1 1 1
4 24 20 4 2 1
4 26 20 4 2 1
4 74 20 4 2 1
4 76 20 4 2 1
16 72 20 4 2 1
16 74 20 4 2 1
16 76 20 4 2 1
16 78 20 4 2 1
5 72 20 4 2 1
5 78 20 4 2 1
17 23 20 4 2 1
17 25 20 4 2 1
17 27 20 4 2 1
6 28 20 2 2 1
8 74 20 2 2 1
8 76 20 2 2 1
20 74 20 2 2 1
20 76 20 2 2 1
5 22 20 2 2 1
21 24 20 2 2 1
21 26 20 2 2 1
5 80 20 4 1 1
17 80 20 4 1 1
18 29 20 3 1 1
4 28 20 2 1 1
20 73 20 2 1 1
20 78 20 2 1 1
3 23 20 2 1 1
7 23 20 2 1 1
3 24 20 1 1 1
3 25 20 1 1 1
3 26 20 1 1 1
3 27 20 1 1 1
4 73 20 1 1 1
4 78 20 1 1 1
5 29 20 1 1 1
8 24 20 1 1 1
8 25 20 1 1 1
8 26 20 1 1 1
8 27 20 1 1 1
8 28 20 1 1 1
9 72 20 1 1 1
9 73 20 1 1 1
9 78 20 1 1 1
9 79 20 1 1 1
15 76 20 1 1 1
15 77 20 1 1 1
19 22 20 1 1 1
20 79 20 1 1 1
21 23 20 1 1 1
21 28 20 1 1 1
6 72 21 2 8 1
8 72 21 2 8 1
16 72 21 2 8 1
18 72 21 2 8 1
5 22 21 2 8 1
18 22 21 2 8 1
20 24 21 2 4 1
3 23 21 2 4 1
4 73 21 2 4 1
7 23 21 2 4 1
20 73 21 2 4 1
7 27 21 2 2 1
17 24 21 1 4 1
22 24 21 1 4 1
5 77 21 1 4 1
20 77 21 1 3 1
20 22 21 1 2 1
20 28 21 1 2 1
4 27 21 1 2 1
3 27 21 1 1 1
4 77 21 1 1 1
5 72 21 1 1 1
6 71 21 1 1 1
6 80 21 1 1 1
7 29 21 1 1 1
7 71 21 1 1 1
7 80 21 1 1 1
8 71 21 1 1 1
8 80 21 1 1 1
15 74 21 1 1 1
17 23 21 1 1 1
17 28 21 1 1 1
17 71 21 1 1 1
17 80 21 1 1 1
18 71 21 1 1 1
18 80 21 1 1 1
19 71 21 1 1 1
19 80 21 1 1 1
20 72 21 1 1 1
21 23 21 1 1 1
21 28 21 1 1 1
21 77 21 1 1 1
22 23 21 1 1 1
4 22 22 4 2 1
4 24 22 4 2 1
4 26 22 4 2 1
4 72 22 4 2 1
4 74 22 4 2 1
4 76 22 4 2 1
16 72 22 4 2 1
16 74 22 4 2 1
16 76 22 4 2 1
16 78 22 4 2 1
5 78 22 4 2 1
16 25 22 4 2 1
17 23 22 4 2 1
17 27 22 4 2 1
6 28 22 2 2 1
6 70 22 2 2 1
8 72 22 2 2 1
8 74 22 2 2 1
8 76 22 2 2 1
20 74 22 2 2 1
20 76 22 2 2 1
8 25 22 2 2 1
17 70 22 2 2 1
20 25 22 2 2 1
21 23 22 2 2 1
18 22 22 4 1 1
6 80 22 3 1 1
18 29 22 3 1 1
17 80 22 3 1 1
4 28 22 2 1 1
8 71 22 2 1 1
20 73 22 2 1 1
19 71 22 2 1 1
21 27 22 2 1 1
3 23 22 1 1 1
3 24 22 1 1 1
3 25 22 1 1 1
3 26 22 1 1 1
3 27 22 1 1 1
5 29 22 1 1 1
5 71 22 1 1 1
8 23 22 1 1 1
8 24 22 1 1 1
8 27 22 1 1 1
8 28 22 1 1 1
8 70 22 1 1 1
9 78 22 1 1 1
9 79 22 1 1 1
10 73 22 1 1 1
10 74 22 1 1 1
15 72 22 1 1 1
15 73 22 1 1 1
15 74 22 1 1 1
15 75 22 1 1 1
16 71 22 1 1 1
20 72 22 1 1 1
20 78 22 1 1 1
20 79 22 1 1 1
21 28 22 1 1 1
22 25 22 1 1 1
22 26 22 1 1 1
6 72 23 2 8 1
18 72 23 2 8 1
4 22 23 2 8 1
6 22 23 2 8 1
8 70 23 2 8 1
16 70 23 2 8 1
18 22 23 2 8 1
20 22 23 2 8 1
4 72 23 2 4 1
20 72 23 2 4 1
4 76 23 2 2 1
6 70 23 2 2 1
18 70 23 2 2 1
20 76 23 2 2 1
2 25 23 2 2 1
8 25 23 2 2 1
16 25 23 2 2 1
22 25 23 2 2 1
10 72 23 1 4 1
15 72 23 1 4 1
8 78 23 1 3 1
17 78 23 1 3 1
3 74 23 1 3 1
22 74 23 1 3 1
5 70 23 1 2 1
5 78 23 1 2 1
20 78 23 1 2 1
3 23 23 1 2 1
3 27 23 1 2 1
8 23 23 1 2 1
8 27 23 1 2 1
17 23 23 1 2 1
17 27 23 1 2 1
22 23 23 1 2 1
22 27 23 1 2 1
6 80 23 1 1 1
7 80 23 1 1 1
9 78 23 1 1 1
16 78 23 1 1 1
18 80 23 1 1 1
19 80 23 1 1 1
20 71 23 1 1 1
16 24 24 8 2 1
2 24 24 8 2 1
3 73 24 8 2 1
15 73 24 8 2 1
4 22 24 4 2 1
4 26 24 4 2 1
4 28 24 4 2 1
4 76 24 4 2 1
16 26 24 4 2 1
16 70 24 4 2 1
16 76 24 4 2 1
4 71 24 4 2 1
5 69 24 4 2 1
5 78 24 4 2 1
17 78 24 4 2 1
18 22 24 4 2 1
18 28 24 4 2 1
8 26 24 2 2 1
8 76 24 2 2 1
20 26 24 2 2 1
20 76 24 2 2 1
8 71 24 2 2 1
20 71 24 2 2 1
4 75 24 4 1 1
16 72 24 4 1 1
16 75 24 4 1 1
6 80 24 3 1 1
8 75 24 3 1 1
17 69 24 3 1 1
17 80 24 3 1 1
20 75 24 3 1 1
2 26 24 2 1 1
22 26 24 2 1 1
3 22 24 1 1 1
3 23 24 1 1 1
3 27 24 1 1 1
3 28 24 1 1 1
3 75 24 1 1 1
3 76 24 1 1 1
8 23 24 1 1 1
8 28 24 1 1 1
9 70 24 1 1 1
9 78 24 1 1 1
10 71 24 1 1 1
10 72 24 1 1 1
15 71 24 1 1 1
15 72 24 1 1 1
15 75 24 1 1 1
16 78 24 1 1 1
17 23 24 1 1 1
17 28 24 1 1 1
20 70 24 1 1 1
21 78 24 1 1 1
22 22 24 1 1 1
22 23 24 1 1 1
22 27 24 1 1 1
22 28 24 1 1 1
22 76 24 1 1 1
6 72 25 2 8 1
18 72 25 2 8 1
4 22 25 2 8 1
4 69 25 2 8 1
6 22 25 2 8 1
8 69 25 2 8 1
16 69 25 2 8 1
18 22 25 2 8 1
20 22 25 2 8 1
20 70 25 2 8 1
2 24 25 2 4 1
6 68 25 2 4 1
8 24 25 2 4 1
16 24 25 2 4 1
18 68 25 2 4 1
22 24 25 2 4 1
4 77 25 2 2 1
8 77 25 2 2 1
16 77 25 2 2 1
3 72 25 1 4 1
10 72 25 1 4 1
15 72 25 1 4 1
22 72 25 1 4 1
3 22 25 1 2 1
20 78 25 1 2 1
22 22 25 1 2 1
2 23 25 1 1 1
3 28 25 1 1 1
3 71 25 1 1 1
3 76 25 1 1 1
5 21 25 1 1 1
5 79 25 1 1 1
6 21 25 1 1 1
