X Y Z sizeX sizeY sizeZ
6 40 5 2 8 1
6 48 5 2 8 1
6 56 5 2 8 1
6 64 5 2 8 1
6 72 5 2 8 1
8 40 5 2 8 1
8 48 5 2 8 1
8 56 5 2 8 1
8 64 5 2 8 1
8 72 5 2 8 1
10 40 5 2 8 1
10 48 5 2 8 1
10 56 5 2 8 1
10 64 5 2 8 1
10 72 5 2 8 1
10 80 5 2 8 1
12 40 5 2 8 1
12 48 5 2 8 1
12 56 5 2 8 1
12 64 5 2 8 1
12 72 5 2 8 1
12 80 5 2 8 1
14 40 5 2 8 1
14 48 5 2 8 1
14 56 5 2 8 1
14 64 5 2 8 1
14 72 5 2 8 1
14 80 5 2 8 1
16 40 5 2 8 1
16 48 5 2 8 1
16 56 5 2 8 1
16 64 5 2 8 1
16 72 5 2 8 1
16 80 5 2 8 1
18 32 5 2 8 1
18 40 5 2 8 1
18 48 5 2 8 1
18 56 5 2 8 1
18 64 5 2 8 1
18 72 5 2 8 1
18 80 5 2 8 1
20 32 5 2 8 1
20 40 5 2 8 1
20 48 5 2 8 1
20 56 5 2 8 1
20 64 5 2 8 1
20 72 5 2 8 1
20 80 5 2 8 1
22 32 5 2 8 1
22 40 5 2 8 1
22 48 5 2 8 1
22 56 5 2 8 1
22 64 5 2 8 1
22 72 5 2 8 1
22 80 5 2 8 1
24 32 5 2 8 1
24 40 5 2 8 1
24 48 5 2 8 1
24 56 5 2 8 1
24 64 5 2 8 1
24 72 5 2 8 1
24 80 5 2 8 1
26 32 5 2 8 1
26 40 5 2 8 1
26 48 5 2 8 1
26 56 5 2 8 1
26 64 5 2 8 1
26 72 5 2 8 1
26 80 5 2 8 1
28 32 5 2 8 1
28 40 5 2 8 1
28 48 5 2 8 1
28 56 5 2 8 1
28 64 5 2 8 1
28 72 5 2 8 1
28 80 5 2 8 1
30 32 5 2 8 1
30 40 5 2 8 1
30 48 5 2 8 1
30 56 5 2 8 1
30 64 5 2 8 1
30 72 5 2 8 1
30 80 5 2 8 1
32 32 5 2 8 1
32 40 5 2 8 1
32 48 5 2 8 1
32 56 5 2 8 1
32 64 5 2 8 1
32 72 5 2 8 1
32 80 5 2 8 1
34 32 5 2 8 1
34 40 5 2 8 1
34 48 5 2 8 1
34 56 5 2 8 1
34 64 5 2 8 1
34 72 5 2 8 1
34 80 5 2 8 1
36 24 5 2 8 1
36 32 5 2 8 1
36 40 5 2 8 1
36 48 5 2 8 1
36 56 5 2 8 1
36 64 5 2 8 1
36 72 5 2 8 1
36 80 5 2 8 1
38 24 5 2 8 1
38 32 5 2 8 1
38 40 5 2 8 1
38 48 5 2 8 1
38 56 5 2 8 1
38 64 5 2 8 1
38 72 5 2 8 1
38 80 5 2 8 1
40 24 5 2 8 1
40 32 5 2 8 1
40 40 5 2 8 1
40 48 5 2 8 1
40 56 5 2 8 1
40 64 5 2 8 1
40 72 5 2 8 1
40 80 5 2 8 1
42 24 5 2 8 1
42 32 5 2 8 1
42 40 5 2 8 1
42 48 5 2 8 1
42 56 5 2 8 1
42 64 5 2 8 1
42 72 5 2 8 1
42 80 5 2 8 1
44 24 5 2 8 1
44 32 5 2 8 1
44 40 5 2 8 1
44 48 5 2 8 1
44 56 5 2 8 1
44 64 5 2 8 1
44 72 5 2 8 1
44 80 5 2 8 1
46 24 5 2 8 1
46 32 5 2 8 1
46 40 5 2 8 1
46 48 5 2 8 1
46 56 5 2 8 1
46 64 5 2 8 1
46 72 5 2 8 1
46 80 5 2 8 1
48 24 5 2 8 1
48 32 5 2 8 1
48 40 5 2 8 1
48 48 5 2 8 1
48 56 5 2 8 1
48 64 5 2 8 1
48 72 5 2 8 1
48 80 5 2 8 1
50 24 5 2 8 1
50 32 5 2 8 1
50 40 5 2 8 1
50 48 5 2 8 1
50 56 5 2 8 1
50 64 5 2 8 1
50 72 5 2 8 1
50 80 5 2 8 1
52 24 5 2 8 1
52 32 5 2 8 1
52 40 5 2 8 1
52 48 5 2 8 1
52 56 5 2 8 1
52 64 5 2 8 1
52 72 5 2 8 1
52 80 5 2 8 1
54 24 5 2 8 1
54 32 5 2 8 1
54 40 5 2 8 1
54 48 5 2 8 1
54 56 5 2 8 1
54 64 5 2 8 1
54 72 5 2 8 1
54 80 5 2 8 1
56 24 5 2 8 1
56 32 5 2 8 1
56 40 5 2 8 1
56 48 5 2 8 1
56 56 5 2 8 1
56 64 5 2 8 1
56 72 5 2 8 1
56 80 5 2 8 1
58 32 5 2 8 1
58 40 5 2 8 1
58 48 5 2 8 1
58 56 5 2 8 1
58 64 5 2 8 1
58 72 5 2 8 1
58 80 5 2 8 1
60 32 5 2 8 1
60 40 5 2 8 1
60 48 5 2 8 1
60 56 5 2 8 1
60 64 5 2 8 1
60 72 5 2 8 1
60 80 5 2 8 1
62 32 5 2 8 1
62 40 5 2 8 1
62 48 5 2 8 1
62 56 5 2 8 1
62 64 5 2 8 1
62 72 5 2 8 1
64 32 5 2 8 1
64 40 5 2 8 1
64 48 5 2 8 1
64 56 5 2 8 1
64 64 5 2 8 1
64 72 5 2 8 1
66 32 5 2 8 1
66 40 5 2 8 1
66 48 5 2 8 1
66 56 5 2 8 1
66 64 5 2 8 1
66 72 5 2 8 1
68 32 5 2 8 1
68 40 5 2 8 1
68 48 5 2 8 1
68 56 5 2 8 1
68 64 5 2 8 1
68 72 5 2 8 1
70 32 5 2 8 1
70 40 5 2 8 1
70 48 5 2 8 1
70 56 5 2 8 1
70 64 5 2 8 1
70 72 5 2 8 1
72 32 5 2 8 1
