#AssemblyArea,X,Y,Z,SizeX,SizeY,SizeZ,ColorIndex,IsSupport,CanPress,ShiftX,ShiftY
0,1,3,1,2,2,1,4,0,1,0,0,
0,3,1,1,2,2,1,4,0,1,0,0,
0,3,3,1,2,2,1,0,0,1,1,1,
0,3,5,1,2,2,1,5,0,1,0,1,
0,5,1,1,2,2,1,0,0,1,1,0,
0,5,3,1,2,2,1,0,0,1,1,1,
0,5,5,1,2,2,1,5,0,1,1,1,
0,7,1,1,2,2,1,5,0,1,1,0,
0,7,3,1,2,2,1,0,0,1,1,1,
0,7,5,1,2,2,1,5,0,1,1,1,
0,9,2,1,2,2,1,4,0,1,1,0,
0,2,1,1,1,2,1,4,0,1,-1,-1,
0,5,0,1,2,1,1,5,0,1,0,-1,
0,9,4,1,2,1,1,4,0,1,1,1,
0,0,2,1,1,1,1,0,1,1,0,0,
0,0,3,1,1,1,1,0,1,1,-1,1,
0,1,1,1,1,1,1,0,1,1,-1,0,
0,1,5,1,1,1,1,0,1,1,0,1,
0,4,0,1,1,1,1,5,0,1,-1,-1,
0,5,7,1,1,1,1,0,1,1,0,1,
0,7,0,1,1,1,1,5,0,1,1,-1,
0,8,0,1,1,1,1,0,1,1,1,-1,
0,9,1,1,1,1,1,5,0,1,1,-1,
0,9,5,1,1,1,1,5,0,1,1,1,
0,0,12,1,2,2,1,3,0,1,0,0,
0,1,10,1,2,2,1,4,0,1,0,-1,
0,2,12,1,2,2,1,0,0,1,1,1,
0,2,14,1,2,2,1,4,0,1,0,1,
0,4,12,1,2,2,1,0,0,1,1,0,
0,4,14,1,2,2,1,0,0,1,1,1,
0,6,12,1,2,2,1,0,0,1,1,0,
0,6,14,1,2,2,1,0,0,1,1,1,
0,8,12,1,2,2,1,4,0,1,1,0,
0,8,14,1,2,2,1,4,0,1,1,1,
0,0,14,1,2,1,1,3,0,1,-1,1,
0,4,11,1,2,1,1,4,0,1,0,-1,
0,4,16,1,2,1,1,5,0,1,0,1,
0,6,11,1,2,1,1,4,0,1,1,-1,
0,6,16,1,2,1,1,5,0,1,1,1,
0,8,11,1,2,1,1,4,0,1,1,-1,
0,10,12,1,1,2,1,4,0,1,1,0,
0,0,10,1,1,1,1,0,1,1,-1,0,
0,0,11,1,1,1,1,3,0,1,-1,0,
0,1,15,1,1,1,1,4,0,1,-1,1,
0,2,16,1,1,1,1,0,1,1,0,1,
0,2,18,1,1,1,1,0,1,1,0,0,
0,3,11,1,1,1,1,4,0,1,0,-1,
0,10,14,1,1,1,1,4,0,1,1,1,
0,2,2,2,2,2,1,4,0,1,0,0,
0,4,0,2,2,2,1,5,0,1,0,0,
0,4,2,2,2,2,1,0,0,1,1,1,
0,4,4,2,2,2,1,0,0,1,0,1,
0,6,0,2,2,2,1,5,0,1,1,0,
0,6,2,2,2,2,1,0,0,1,1,1,
0,6,4,2,2,2,1,0,0,1,1,1,
0,8,4,2,2,2,1,0,0,1,1,0,
0,8,2,2,2,2,1,0,0,1,1,-1,
0,2,1,2,2,1,1,4,0,1,-1,-1,
0,2,4,2,2,1,1,4,0,1,-1,1,
0,4,6,2,2,1,1,5,0,1,0,1,
0,6,6,2,2,1,1,5,0,1,1,1,
0,8,1,2,2,1,1,5,0,1,1,-1,
0,10,2,2,2,2,1,4,0,1,1,0,
0,8,6,2,2,1,1,5,0,1,1,1,
0,10,4,2,2,1,1,4,0,1,1,1,
