0,1,3,1,2,2,1,4,0,1,0,0
0,2,1,1,2,2,1,4,0,1,0,0
0,2,5,1,2,1,1,5,0,1,0,0
0,3,3,1,1,2,1,0,0,1,0,0
0,3,6,1,2,1,1,5,0,1,0,0
0,4,0,1,2,2,1,5,0,1,0,0
0,4,2,1,2,2,1,0,0,1,0,0
0,4,4,1,1,2,1,0,0,1,0,0
0,5,4,1,2,1,1,0,0,1,0,0
0,5,5,1,2,2,1,5,0,1,0,0
0,6,0,1,2,2,1,5,0,1,0,0
0,6,2,1,2,2,1,0,0,1,0,0
0,7,4,1,1,2,1,0,0,1,0,0
0,7,6,1,2,1,1,5,0,1,0,0
0,8,1,1,2,2,1,5,0,1,0,0
0,8,3,1,1,2,1,0,0,1,0,0
0,8,5,1,2,1,1,5,0,1,0,0
0,9,3,1,1,1,1,0,0,1,0,0
0,9,4,1,2,1,1,4,0,1,0,0
0,10,2,1,1,2,1,4,0,1,0,0
0,6,7,1,1,1,1,0,1,1,0,0
0,0,3,1,1,1,1,0,1,1,0,0
0,0,4,1,1,1,1,0,1,1,0,0
0,14,3,1,2,2,1,3,0,1,0,0
0,15,2,1,2,1,1,0,0,1,0,0
0,15,5,1,2,1,1,4,0,1,0,0
0,16,3,1,2,1,1,0,0,1,0,0
0,16,4,1,1,1,1,0,0,1,0,0
0,17,1,1,2,2,1,4,0,1,0,0
0,17,4,1,1,2,1,4,0,1,0,0
0,18,3,1,2,2,1,0,0,1,0,0
0,18,5,1,2,2,1,5,0,1,0,0
0,19,1,1,2,2,1,4,0,1,0,0
0,20,3,1,2,2,1,0,0,1,0,0
0,20,5,1,2,2,1,5,0,1,0,0
0,21,1,1,1,2,1,4,0,1,0,0
0,22,1,1,2,2,1,4,0,1,0,0
0,22,3,1,2,1,1,0,0,1,0,0
0,22,4,1,1,1,1,0,0,1,0,0
0,22,5,1,2,1,1,4,0,1,0,0
0,23,4,1,2,1,1,4,0,1,0,0
0,24,2,1,1,2,1,4,0,1,0,0
0,14,1,1,1,2,1,3,0,1,0,0
0,15,0,1,2,2,1,4,0,1,0,0
0,27,1,1,2,2,1,3,0,1,0,0
0,27,3,1,2,1,1,3,0,1,0,0
0,28,4,1,2,2,1,2,0,1,0,0
0,29,3,1,1,1,1,3,0,1,0,0
0,29,6,1,1,1,1,2,0,1,0,0
0,28,6,1,1,2,1,2,0,1,0,0
0,29,1,1,2,2,1,3,0,1,0,0
0,29,7,1,1,2,1,2,0,1,0,0
0,30,3,1,2,2,1,3,0,1,0,0
0,30,5,1,2,1,1,2,0,1,0,0
0,32,4,1,1,2,1,2,0,1,0,0
0,32,6,1,1,1,1,0,1,1,0,0
0,2,1,2,2,2,1,4,0,1,0,0
0,2,3,2,2,2,1,4,0,1,0,0
0,3,5,2,2,1,1,5,0,1,0,0
0,4,0,2,2,2,1,5,0,1,0,0
0,4,2,2,2,2,1,0,0,1,0,0
0,4,4,2,2,1,1,0,0,1,0,0
0,4,6,2,2,1,1,5,0,1,0,0
0,5,5,2,1,1,1,0,0,1,0,0
0,6,0,2,1,2,1,5,0,1,0,0
0,6,2,2,2,2,1,0,0,1,0,0
0,6,4,2,2,1,1,0,0,1,0,0
0,6,5,2,2,2,1,5,0,1,0,0
0,8,2,2,1,2,1,0,0,1,0,0
0,8,4,2,1,1,1,0,0,1,0,0
0,9,1,2,1,2,1,5,0,1,0,0
0,9,3,2,1,2,1,0,0,1,0,0
0,7,0,2,2,2,1,5,0,1,0,0
0,8,5,2,2,2,1,5,0,1,0,0
0,10,2,2,2,2,1,4,0,1,0,0
0,10,4,2,2,1,1,4,0,1,0,0
0,6,7,2,1,1,1,0,1,1,0,0
0,0,3,2,1,1,1,0,1,1,0,0
0,2,5,2,1,1,1,0,1,1,0,0
0,0,4,2,1,1,1,0,1,1,0,0
0,14,2,2,2,1,1,3,0,1,0,0
0,14,3,2,2,2,1,3,0,1,0,0
0,15,5,2,2,1,1,4,0,1,0,0
0,16,0,2,1,2,1,4,0,1,0,0
0,16,2,2,1,2,1,0,0,1,0,0
0,16,4,2,1,1,1,0,0,1,0,0
0,17,1,2,2,2,1,4,0,1,0,0
0,17,3,2,2,1,1,0,0,1,0,0
0,17,4,2,2,2,1,4,0,1,0,0
0,19,1,2,2,2,1,4,0,1,0,0
0,19,3,2,2,1,1,0,0,1,0,0
0,19,4,2,2,2,1,4,0,1,0,0
0,21,1,2,2,2,1,4,0,1,0,0
0,21,3,2,1,2,1,0,0,1,0,0
0,21,5,2,2,1,1,4,0,1,0,0
0,22,3,2,1,1,1,4,0,1,0,0
0,22,4,2,2,1,1,4,0,1,0,0
0,23,2,2,1,2,1,4,0,1,0,0
0,14,0,2,2,2,1,3,0,1,0,0
0,28,4,2,1,2,1,2,0,1,0,0
0,28,6,2,1,2,1,2,0,1,0,0
0,29,3,2,2,2,1,2,0,1,0,0
0,29,5,2,1,2,1,2,0,1,0,0
0,29,7,2,1,2,1,2,0,1,0,0
0,30,5,2,2,1,1,2,0,1,0,0
0,31,3,2,1,2,1,2,0,1,0,0
0,32,4,2,1,1,1,2,0,1,0,0
0,32,5,2,2,1,1,2,0,1,0,0
0,32,6,2,1,1,1,0,1,1,0,0
0,2,2,3,1,1,1,4,0,1,0,0
0,2,4,3,2,1,1,4,0,1,0,0
0,3,1,3,2,2,1,4,0,1,0,0
0,3,3,3,2,1,1,0,0,1,0,0
0,3,5,3,2,1,1,5,0,1,0,0
0,4,4,3,2,1,1,0,0,1,0,0
0,4,6,3,2,1,1,5,0,1,0,0
0,5,0,3,2,2,1,5,0,1,0,0
0,5,2,3,2,2,1,0,0,1,0,0
0,5,5,3,1,1,1,0,0,1,0,0
0,6,4,3,2,1,1,0,0,1,0,0
0,6,5,3,2,2,1,5,0,1,0,0
0,7,0,3,2,2,1,5,0,1,0,0
0,7,2,3,2,2,1,0,0,1,0,0
0,8,4,3,1,2,1,0,0,1,0,0
0,8,6,3,2,1,1,5,0,1,0,0
0,9,3,3,1,2,1,0,0,1,0,0
0,10,3,3,1,1,1,0,0,1,0,0
0,10,4,3,2,1,1,4,0,1,0,0
0,11,2,3,1,2,1,4,0,1,0,0
0,1,3,3,2,1,1,4,0,1,0,0
0,5,7,3,2,1,1,5,0,1,0,0
0,9,1,3,2,2,1,4,0,1,0,0
0,9,5,3,2,1,1,4,0,1,0,0
0,0,3,3,1,1,1,0,1,1,0,0
0,2,5,3,1,1,1,0,1,1,0,0
0,0,4,3,1,1,1,0,1,1,0,0
0,14,0,3,2,2,1,3,0,1,0,0
0,14,2,3,2,1,1,3,0,1,0,0
0,14,3,3,2,2,1,3,0,1,0,0
0,15,5,3,2,1,1,4,0,1,0,0
0,16,0,3,1,2,1,4,0,1,0,0
0,16,2,3,1,1,1,0,0,1,0,0
0,16,3,3,2,2,1,4,0,1,0,0
0,17,1,3,1,2,1,4,0,1,0,0
0,18,2,3,2,2,1,4,0,1,0,0
0,18,4,3,2,1,1,4,0,1,0,0
0,20,2,3,1,2,1,4,0,1,0,0
0,20,4,3,1,1,1,4,0,1,0,0
0,21,2,3,2,2,1,4,0,1,0,0
0,21,4,3,2,1,1,4,0,1,0,0
0,28,5,3,2,2,1,2,0,1,0,0
0,30,4,3,2,1,1,2,0,1,0,0
0,31,5,3,1,1,1,2,0,1,0,0
0,32,4,3,1,2,1,2,0,1,0,0
0,28,7,3,2,2,1,2,0,1,0,0
0,32,6,3,1,1,1,2,0,1,0,0
0,33,5,3,1,2,1,2,0,1,0,0
0,1,3,4,2,1,1,4,0,1,0,0
0,3,1,4,2,2,1,4,0,1,0,0
0,3,3,4,2,1,1,0,0,1,0,0
0,3,4,4,1,2,1,5,0,1,0,0
0,4,4,4,2,1,1,0,0,1,0,0
0,4,5,4,2,2,1,5,0,1,0,0
0,5,0,4,2,2,1,5,0,1,0,0
0,5,2,4,2,2,1,0,0,1,0,0
0,5,7,4,2,1,1,5,0,1,0,0
0,6,4,4,2,2,1,0,0,1,0,0
0,6,6,4,1,1,1,0,0,1,0,0
0,7,0,4,1,2,1,5,0,1,0,0
0,7,2,4,2,2,1,0,0,1,0,0
0,8,4,4,2,1,1,0,0,1,0,0
0,8,5,4,1,1,1,0,0,1,0,0
0,8,6,4,2,1,1,5,0,1,0,0
0,9,2,4,1,2,1,0,0,1,0,0
0,9,5,4,2,1,1,4,0,1,0,0
0,10,1,4,1,2,1,4,0,1,0,0
0,10,3,4,1,1,1,0,0,1,0,0
0,10,4,4,2,1,1,4,0,1,0,0
0,11,2,4,1,2,1,4,0,1,0,0
0,1,1,4,2,2,1,4,0,1,0,0
0,1,4,4,2,2,1,4,0,1,0,0
0,7,6,4,1,2,1,5,0,1,0,0
0,8,0,4,2,2,1,5,0,1,0,0
0,0,3,4,1,1,1,0,1,1,0,0
0,0,4,4,1,1,1,0,1,1,0,0
0,14,1,4,1,2,1,3,0,1,0,0
0,14,3,4,2,2,1,3,0,1,0,0
0,15,0,4,2,2,1,3,0,1,0,0
0,15,2,4,1,1,1,0,0,1,0,0
0,15,5,4,1,1,1,3,0,1,0,0
0,16,2,4,2,2,1,4,0,1,0,0
0,16,4,4,1,1,1,0,0,1,0,0
0,17,4,4,2,1,1,3,0,1,0,0
0,16,5,4,1,2,1,2,0,1,0,0
0,28,7,4,2,2,1,2,0,1,0,0
0,31,4,4,2,2,1,2,0,1,0,0
0,32,6,4,1,1,1,2,0,1,0,0
0,33,5,4,1,2,1,2,0,1,0,0
0,0,2,5,1,2,1,4,0,1,0,0
0,1,1,5,2,2,1,4,0,1,0,0
0,1,3,5,2,1,1,0,0,1,0,0
0,1,5,5,2,1,1,4,0,1,0,0
0,2,4,5,1,1,1,0,0,1,0,0
0,3,1,5,2,2,1,4,0,1,0,0
0,3,3,5,2,2,1,0,0,1,0,0
0,5,0,5,2,2,1,5,0,1,0,0
0,5,2,5,2,2,1,0,0,1,0,0
0,5,4,5,2,2,1,0,0,1,0,0
0,5,6,5,2,2,1,5,0,1,0,0
0,7,0,5,1,2,1,5,0,1,0,0
0,7,2,5,2,2,1,0,0,1,0,0
0,7,4,5,2,2,1,0,0,1,0,0
0,7,6,5,1,2,1,5,0,1,0,0
0,8,0,5,2,2,1,5,0,1,0,0
0,8,6,5,2,1,1,5,0,1,0,0
0,9,2,5,1,1,1,0,0,1,0,0
0,9,3,5,2,1,1,4,0,1,0,0
0,9,4,5,2,2,1,4,0,1,0,0
0,10,1,5,1,2,1,4,0,1,0,0
0,0,4,5,2,1,1,4,0,1,0,0
0,3,5,5,2,2,1,5,0,1,0,0
0,0,2,6,1,2,1,4,0,1,0,0
0,0,4,6,2,1,1,4,0,1,0,0
0,1,1,6,2,2,1,4,0,1,0,0
0,1,3,6,2,1,1,0,0,1,0,0
0,1,5,6,2,1,1,4,0,1,0,0
0,2,4,6,1,1,1,0,0,1,0,0
0,3,1,6,2,2,1,4,0,1,0,0
0,3,3,6,2,2,1,0,0,1,0,0
0,3,5,6,2,2,1,5,0,1,0,0
0,5,0,6,2,2,1,5,0,1,0,0
