%30
1 1 1 12
1 2 2 12
1 3 3 12
1 4 4 12
1 5 5 12
1 6 6 12
1 7 7 12
1 8 8 12
1 9 9 12
1 10 10 12
1 11 11 22
1 11 12 22
1 11 13 22
1 11 14 22
1 11 15 22
1 11 16 22
1 11 17 22
1 11 18 22
1 11 19 22
1 11 20 22
1 11 21 22
1 11 22 22
1 11 23 22
1 11 24 22
1 11 25 22
1 11 26 22
1 11 27 22
1 11 28 22
1 11 29 22
1 11 30 22
