0,2,6,1,4,2,1,5,0,1,0,0
0,3,2,1,1,4,1,5,0,1,0,0
0,3,8,1,4,1,1,5,0,1,0,0
0,4,1,1,1,4,1,5,0,1,0,0
0,4,5,1,1,1,1,0,0,1,0,0
0,4,9,1,4,1,1,5,0,1,0,0
0,5,2,1,2,4,1,5,0,1,0,0
0,6,6,1,1,2,1,0,0,1,0,0
0,6,10,1,4,2,1,4,0,1,0,0
0,7,1,1,2,8,1,4,0,1,0,0
0,8,9,1,4,1,1,0,0,1,0,0
0,9,1,1,2,8,1,4,0,1,0,0
0,10,10,1,1,1,1,0,0,1,0,0
0,10,11,1,2,1,1,4,0,1,0,0
0,11,1,1,2,8,1,4,0,1,0,0
0,11,10,1,4,1,1,5,0,1,0,0
0,12,9,1,1,1,1,0,0,1,0,0
0,13,2,1,2,8,1,5,0,1,0,0
0,15,3,1,1,4,1,5,0,1,0,0
0,15,7,1,1,1,1,0,0,1,0,0
0,15,8,1,2,1,1,5,0,1,0,0
0,16,4,1,1,4,1,5,0,1,0,0
0,17,6,1,1,2,1,5,0,1,0,0
0,19,7,1,1,1,1,0,1,1,0,0
0,18,3,1,1,1,1,0,1,1,0,0
0,11,12,1,1,1,1,0,1,1,0,0
0,19,6,1,1,1,1,0,1,1,0,0
0,10,12,1,1,1,1,0,1,1,0,0
0,12,12,1,1,1,1,0,1,1,0,0
0,1,7,1,1,1,1,0,1,1,0,0
0,2,9,1,1,1,1,0,1,1,0,0
0,1,6,1,1,1,1,0,1,1,0,0
0,0,7,1,1,1,1,0,1,1,0,0
0,0,5,1,1,1,1,0,1,1,0,0
0,0,4,1,1,1,1,0,1,1,0,0
0,4,10,1,1,1,1,0,1,1,0,0
0,3,10,1,1,1,1,0,1,1,0,0
0,3,13,1,1,1,1,0,1,1,0,0
0,2,13,1,1,1,1,0,1,1,0,0
0,25,15,1,1,1,1,1,0,1,0,0
0,26,13,1,1,3,1,1,0,1,0,0
0,28,7,1,2,2,1,1,0,1,0,0
0,29,9,1,1,1,1,1,0,1,0,0
0,30,8,1,1,3,1,1,0,1,0,0
0,31,9,1,2,2,1,1,0,1,0,0
0,24,11,1,2,4,1,1,0,1,0,0
0,32,11,1,1,1,1,1,0,1,0,0
0,33,10,1,1,2,1,1,0,1,0,0
0,3,2,2,1,3,1,5,0,1,0,0
0,3,6,2,1,3,1,5,0,1,0,0
0,4,9,2,4,1,1,5,0,1,0,0
0,6,2,2,1,4,1,5,0,1,0,0
0,6,6,2,1,3,1,0,0,1,0,0
0,6,10,2,4,2,1,4,0,1,0,0
0,7,1,2,2,8,1,4,0,1,0,0
0,8,9,2,4,1,1,0,0,1,0,0
0,9,1,2,2,8,1,4,0,1,0,0
0,10,10,2,1,1,1,0,0,1,0,0
0,11,1,2,1,4,1,4,0,1,0,0
0,11,5,2,1,4,1,0,0,1,0,0
0,11,10,2,4,1,1,5,0,1,0,0
0,12,9,2,2,1,1,0,0,1,0,0
0,16,7,2,1,1,1,0,0,1,0,0
0,4,1,2,2,8,1,5,0,1,0,0
0,10,11,2,4,1,1,4,0,1,0,0
0,12,1,2,2,8,1,4,0,1,0,0
0,14,2,2,2,8,1,5,0,1,0,0
0,16,3,2,1,4,1,5,0,1,0,0
0,16,8,2,2,1,1,5,0,1,0,0
0,17,4,2,2,4,1,5,0,1,0,0
0,19,7,2,1,1,1,0,1,1,0,0
0,18,3,2,1,1,1,0,1,1,0,0
0,11,12,2,1,1,1,0,1,1,0,0
0,19,6,2,1,1,1,0,1,1,0,0
0,10,12,2,1,1,1,0,1,1,0,0
0,12,12,2,1,1,1,0,1,1,0,0
0,2,7,2,1,1,1,0,1,1,0,0
0,1,7,2,1,1,1,0,1,1,0,0
0,2,6,2,1,1,1,0,1,1,0,0
0,2,9,2,1,1,1,0,1,1,0,0
0,1,6,2,1,1,1,0,1,1,0,0
0,0,7,2,1,1,1,0,1,1,0,0
0,0,5,2,1,1,1,0,1,1,0,0
0,0,4,2,1,1,1,0,1,1,0,0
0,4,10,2,1,1,1,0,1,1,0,0
0,3,10,2,1,1,1,0,1,1,0,0
0,3,13,2,1,1,1,0,1,1,0,0
0,2,13,2,1,1,1,0,1,1,0,0
0,24,13,2,2,2,1,1,0,1,0,0
0,25,15,2,1,1,1,1,0,1,0,0
0,26,14,2,1,2,1,1,0,1,0,0
0,29,8,2,2,2,1,1,0,1,0,0
0,30,10,2,1,1,1,1,0,1,0,0
0,32,10,2,1,2,1,1,0,1,0,0
0,31,9,2,1,3,1,1,0,1,0,0
0,3,6,3,4,2,1,5,0,1,0,0
0,4,2,3,4,2,1,5,0,1,0,0
0,4,4,3,4,1,1,5,0,1,0,0
0,4,8,3,4,1,1,5,0,1,0,0
0,5,5,3,3,1,1,0,0,1,0,0
0,5,9,3,4,1,1,5,0,1,0,0
0,6,10,3,4,1,1,5,0,1,0,0
0,7,6,3,1,2,1,0,0,1,0,0
0,8,1,3,2,8,1,4,0,1,0,0
