2023/05/25 13:50:24.686124498,"{'stamp': {'secs': 1684990224, 'nsecs': 685636903}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.569727275240714, 0.001450113211530899, -3.2462310851516735e-07, 0.008847073358523574, 1.570874656399163, -0.011443882951613199, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.696207900,"{'stamp': {'secs': 1684990224, 'nsecs': 695695275}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5694674271777898, 0.0018013767633186855, -4.0325715252132397e-07, 0.010990115974873031, 1.5708927405540585, -0.014215955462823263, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.706282825,"{'stamp': {'secs': 1684990224, 'nsecs': 705685460}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5691741061976965, 0.002197889125665514, -4.920206191294462e-07, 0.013409219483033247, 1.5709131542603545, -0.017345118777440827, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.715877207,"{'stamp': {'secs': 1684990224, 'nsecs': 715612858}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.568855128055777, 0.002629084932215986, -5.885483398536403e-07, 0.016039925073538432, 1.5709353535796873, -0.020747994015147677, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.725903222,"{'stamp': {'secs': 1684990224, 'nsecs': 725620523}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5685125966583453, 0.0030921201148012877, -6.922036400932974e-07, 0.01886488121857265, 1.570959192090462, -0.024402136595085215, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.735958410,"{'stamp': {'secs': 1684990224, 'nsecs': 735585011}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5681435413183276, 0.003591010458958481, -8.038854957172017e-07, 0.02190858803919955, 1.5709848765379766, -0.028339237959879797, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.746000007,"{'stamp': {'secs': 1684990224, 'nsecs': 745607813}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5677546395093034, 0.00411672933173755, -9.215731999113199e-07, 0.025115974466998908, 1.5710119422027133, -0.03248806247764712, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.756107043,"{'stamp': {'secs': 1684990224, 'nsecs': 755612778}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5673443407724357, 0.004671372649005938, -1.0457359455074016e-06, 0.028499827587341122, 1.5710404969890277, -0.036865150523078434, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.766306089,"{'stamp': {'secs': 1684990224, 'nsecs': 765612741}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.566918233303882, 0.005247386266975651, -1.1746826578920104e-06, 0.03201405991979928, 1.5710701519857853, -0.04141088693190789, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.776222003,"{'stamp': {'secs': 1684990224, 'nsecs': 775609781}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5664784856249028, 0.005841838770759104, -1.3077571089819944e-06, 0.03564078703828272, 1.5711007562745076, -0.04610213780769945, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.785995686,"{'stamp': {'secs': 1684990224, 'nsecs': 785620748}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5660276965402193, 0.006451217086729454, -1.444172860261988e-06, 0.03935857584374547, 1.5711321289910907, -0.05091117896790907, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.795943257,"{'stamp': {'secs': 1684990224, 'nsecs': 795615290}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5655677328436353, 0.007072997676268112, -1.5833649910455868e-06, 0.0431520303442718, 1.571164140215811, -0.05581809536014956, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.806023630,"{'stamp': {'secs': 1684990224, 'nsecs': 805617063}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5651025441592101, 0.00770184142327778, -1.7241382839866907e-06, 0.04698857684050709, 1.5711965150741425, -0.060780752191635964, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.816147289,"{'stamp': {'secs': 1684990224, 'nsecs': 815616151}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5646334488891478, 0.008335966106889355, -1.8660937701813621e-06, 0.05085734208569745, 1.5712291618117367, -0.06578508467979974, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.826277951,"{'stamp': {'secs': 1684990224, 'nsecs': 825622624}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.564163124473928, 0.00897175235337278, -2.0084212147170547e-06, 0.05473624444880402, 1.5712618940918248, -0.07080252975177494, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.836280395,"{'stamp': {'secs': 1684990224, 'nsecs': 835613097}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5636930648127851, 0.009607180704336502, -2.1506685405729054e-06, 0.058612963307965935, 1.571294607946324, -0.07581715041362555, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.846048911,"{'stamp': {'secs': 1684990224, 'nsecs': 845609766}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5632260291427156, 0.010238521213224619, -2.2920007599452406e-06, 0.06246474243246896, 1.571327111345827, -0.0807995109830462, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
2023/05/25 13:50:24.855873598,"{'stamp': {'secs': 1684990224, 'nsecs': 855653852}, 'frame_id': ''}","['joint_1', 'joint_2', 'joint_4', 'joint_5', 'joint_3', 'joint_6', 'joint_gripper']","[1.5627622822552518, 0.010865415933884622, -2.432337742819533e-06, 0.0662893980094601, 1.5713593858621382, -0.08574678665033263, 0.4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, nan, nan, nan, nan, nan]"
